average_distance_to_future	average_diversity_in_future	error_type	future_timepoint	null_validation_error	optimal_validation_error	predictors	sample	timepoint	type	validation_error	validation_n	validation_timepoint
6.112356414240278	5.172072152502002	validation	2006-10-01	5.347614288330078	2.421206474304199	dms_nonepitope	natural_sample_1_with_90_vpm_sliding	2006-10-01	natural	5.344725608825684	469	2005-10-01
7.981110141011617	6.4157689322720035	validation	2007-04-01	6.48232889175415	4.127617835998535	dms_nonepitope	natural_sample_1_with_90_vpm_sliding	2007-04-01	natural	6.5172119140625	379	2006-04-01
6.364591095025567	5.544317658008002	validation	2007-10-01	4.648070335388184	2.4893603324890137	dms_nonepitope	natural_sample_1_with_90_vpm_sliding	2007-10-01	natural	4.641958713531494	279	2006-10-01
6.976674866384661	4.834295105672001	validation	2008-04-01	5.740691661834718	2.339289903640747	dms_nonepitope	natural_sample_1_with_90_vpm_sliding	2008-04-01	natural	5.7658891677856445	431	2007-04-01
6.527327226838103	5.3581306274460045	validation	2008-10-01	5.3829874992370605	2.0849018096923837	dms_nonepitope	natural_sample_1_with_90_vpm_sliding	2008-10-01	natural	5.391210079193115	460	2007-10-01
5.534111494424423	4.556917826326002	validation	2009-04-01	4.430112838745117	2.035332441329956	dms_nonepitope	natural_sample_1_with_90_vpm_sliding	2009-04-01	natural	4.489468574523926	493	2008-04-01
8.094259578032247	5.216128637596002	validation	2009-10-01	7.344289779663086	4.7683892250061035	dms_nonepitope	natural_sample_1_with_90_vpm_sliding	2009-10-01	natural	7.355581760406494	461	2008-10-01
8.15282496332729	7.810430794842004	validation	2010-04-01	6.658369064331055	3.004195213317871	dms_nonepitope	natural_sample_1_with_90_vpm_sliding	2010-04-01	natural	6.691026210784912	497	2009-04-01
7.987192709871197	7.409474181693999	validation	2010-10-01	6.675353050231934	3.620516300201416	dms_nonepitope	natural_sample_1_with_90_vpm_sliding	2010-10-01	natural	6.689399242401122	582	2009-10-01
9.410754620197732	8.667986000924008	validation	2011-04-01	6.655935287475586	2.404698371887207	dms_nonepitope	natural_sample_1_with_90_vpm_sliding	2011-04-01	natural	6.668083190917969	357	2010-04-01
9.105138318392692	7.940175296728013	validation	2011-10-01	6.375598430633545	3.3337864875793457	dms_nonepitope	natural_sample_1_with_90_vpm_sliding	2011-10-01	natural	6.404625415802003	431	2010-10-01
11.21442291052091	7.958343924684002	validation	2012-04-01	9.327997207641602	2.858439445495605	dms_nonepitope	natural_sample_1_with_90_vpm_sliding	2012-04-01	natural	9.326833724975586	684	2011-04-01
9.088790153763274	8.831582319110003	validation	2012-10-01	5.126896381378174	1.7596786022186282	dms_nonepitope	natural_sample_1_with_90_vpm_sliding	2012-10-01	natural	5.13539981842041	603	2011-10-01
8.269737615693446	4.793442465058002	validation	2013-04-01	6.940788269042969	2.157900094985962	dms_nonepitope	natural_sample_1_with_90_vpm_sliding	2013-04-01	natural	6.82745361328125	844	2012-04-01
9.266172878008248	4.478553088106004	validation	2013-10-01	8.387553215026855	1.3563058376312256	dms_nonepitope	natural_sample_1_with_90_vpm_sliding	2013-10-01	natural	8.434665679931639	608	2012-10-01
6.1921908204118905	6.284615920910008	validation	2014-04-01	4.759819984436035	2.412454605102539	dms_nonepitope	natural_sample_1_with_90_vpm_sliding	2014-04-01	natural	4.746614933013916	595	2013-04-01
7.34057802095545	7.827315112174008	validation	2014-10-01	5.242797374725342	3.0567641258239746	dms_nonepitope	natural_sample_1_with_90_vpm_sliding	2014-10-01	natural	5.2556867599487305	483	2013-10-01
9.981228177822938	7.910007466363993	validation	2015-04-01	7.386805534362793	1.4503661394119265	dms_nonepitope	natural_sample_1_with_90_vpm_sliding	2015-04-01	natural	7.895318984985352	775	2014-04-01
10.62722268013047	5.6661022373700085	validation	2015-10-01	8.628351211547853	1.4042152166366575	dms_nonepitope	natural_sample_1_with_90_vpm_sliding	2015-10-01	natural	9.1276216506958	750	2014-10-01
9.020579126053516	4.402759951698001	validation	2004-10-01	8.188324928283691	3.7843108177185054	dms_entropy	natural_sample_1_with_90_vpm_sliding	2004-10-01	natural	8.265027046203612	420	2003-10-01
7.713439322962032	5.783784207617995	validation	2005-04-01	6.7095274925231925	3.0356040000915527	dms_entropy	natural_sample_1_with_90_vpm_sliding	2005-04-01	natural	6.710415840148926	462	2004-04-01
5.99668358398066	5.114561605452002	validation	2005-10-01	5.266336917877197	1.8278390169143683	dms_entropy	natural_sample_1_with_90_vpm_sliding	2005-10-01	natural	5.245060920715332	346	2004-10-01
7.1351047221553525	6.181056853477999	validation	2006-04-01	5.477935791015625	2.1203908920288086	dms_entropy	natural_sample_1_with_90_vpm_sliding	2006-04-01	natural	5.437402725219727	457	2005-04-01
6.0873938006800365	5.172072152502002	validation	2006-10-01	5.347614288330078	2.421206474304199	dms_entropy	natural_sample_1_with_90_vpm_sliding	2006-10-01	natural	5.334099292755127	469	2005-10-01
7.990248848620029	6.4157689322720035	validation	2007-04-01	6.48232889175415	4.127617835998535	dms_entropy	natural_sample_1_with_90_vpm_sliding	2007-04-01	natural	6.5128936767578125	379	2006-04-01
6.355516007237616	5.544317658008002	validation	2007-10-01	4.648070335388184	2.4893603324890137	dms_entropy	natural_sample_1_with_90_vpm_sliding	2007-10-01	natural	4.644096374511719	279	2006-10-01
6.960155194189394	4.834295105672001	validation	2008-04-01	5.740691661834718	2.339289903640747	dms_entropy	natural_sample_1_with_90_vpm_sliding	2008-04-01	natural	5.738959312438965	431	2007-04-01
6.5224467581836345	5.3581306274460045	validation	2008-10-01	5.3829874992370605	2.0849018096923837	dms_entropy	natural_sample_1_with_90_vpm_sliding	2008-10-01	natural	5.379504680633545	460	2007-10-01
5.530881749322084	4.556917826326002	validation	2009-04-01	4.430112838745117	2.035332441329956	dms_entropy	natural_sample_1_with_90_vpm_sliding	2009-04-01	natural	4.485416889190674	493	2008-04-01
8.103664477511902	5.216128637596002	validation	2009-10-01	7.344289779663086	4.7683892250061035	dms_entropy	natural_sample_1_with_90_vpm_sliding	2009-10-01	natural	7.363046646118164	461	2008-10-01
8.135947793741485	7.810430794842004	validation	2010-04-01	6.658369064331055	3.004195213317871	dms_entropy	natural_sample_1_with_90_vpm_sliding	2010-04-01	natural	6.670804977416992	497	2009-04-01
7.973534977294457	7.409474181693999	validation	2010-10-01	6.675353050231934	3.620516300201416	dms_entropy	natural_sample_1_with_90_vpm_sliding	2010-10-01	natural	6.676621437072754	582	2009-10-01
9.398699087368225	8.667986000924008	validation	2011-04-01	6.655935287475586	2.404698371887207	dms_entropy	natural_sample_1_with_90_vpm_sliding	2011-04-01	natural	6.669363021850586	357	2010-04-01
9.103721672858232	7.940175296728013	validation	2011-10-01	6.375598430633545	3.3337864875793457	dms_entropy	natural_sample_1_with_90_vpm_sliding	2011-10-01	natural	6.398312091827393	431	2010-10-01
11.209612418491623	7.958343924684002	validation	2012-04-01	9.327997207641602	2.858439445495605	dms_entropy	natural_sample_1_with_90_vpm_sliding	2012-04-01	natural	9.333003997802734	684	2011-04-01
9.087032412864403	8.831582319110003	validation	2012-10-01	5.126896381378174	1.7596786022186282	dms_entropy	natural_sample_1_with_90_vpm_sliding	2012-10-01	natural	5.156614780426025	603	2011-10-01
8.249618722424946	4.793442465058002	validation	2013-04-01	6.940788269042969	2.157900094985962	dms_entropy	natural_sample_1_with_90_vpm_sliding	2013-04-01	natural	6.8062944412231445	844	2012-04-01
9.268127644608374	4.478553088106004	validation	2013-10-01	8.387553215026855	1.3563058376312256	dms_entropy	natural_sample_1_with_90_vpm_sliding	2013-10-01	natural	8.460475921630861	608	2012-10-01
6.164522204490322	6.284615920910008	validation	2014-04-01	4.759819984436035	2.412454605102539	dms_entropy	natural_sample_1_with_90_vpm_sliding	2014-04-01	natural	4.7216877937316895	595	2013-04-01
7.323150418600236	7.827315112174008	validation	2014-10-01	5.242797374725342	3.0567641258239746	dms_entropy	natural_sample_1_with_90_vpm_sliding	2014-10-01	natural	5.251415252685547	483	2013-10-01
9.799195732442314	7.910007466363993	validation	2015-04-01	7.386805534362793	1.4503661394119265	dms_entropy	natural_sample_1_with_90_vpm_sliding	2015-04-01	natural	7.388681888580322	775	2014-04-01
10.285446830495859	5.6661022373700085	validation	2015-10-01	8.628351211547853	1.4042152166366575	dms_entropy	natural_sample_1_with_90_vpm_sliding	2015-10-01	natural	8.610827445983888	750	2014-10-01
9.0622214482429	4.402759951698001	validation	2004-10-01	8.188324928283691	3.7843108177185054	lbi	natural_sample_1_with_90_vpm_sliding	2004-10-01	natural	8.191574096679688	420	2003-10-01
7.711775861092641	5.783784207617995	validation	2005-04-01	6.7095274925231925	3.0356040000915527	lbi	natural_sample_1_with_90_vpm_sliding	2005-04-01	natural	6.698963165283202	462	2004-04-01
6.013879585892633	5.114561605452002	validation	2005-10-01	5.266336917877197	1.8278390169143683	lbi	natural_sample_1_with_90_vpm_sliding	2005-10-01	natural	5.252156734466553	346	2004-10-01
6.429936018947696	6.181056853477999	validation	2006-04-01	5.477935791015625	2.1203908920288086	lbi	natural_sample_1_with_90_vpm_sliding	2006-04-01	natural	5.213572025299072	457	2005-04-01
4.6518756164609085	5.172072152502002	validation	2006-10-01	5.347614288330078	2.421206474304199	lbi	natural_sample_1_with_90_vpm_sliding	2006-10-01	natural	4.009108543395996	469	2005-10-01
6.850457918667824	6.4157689322720035	validation	2007-04-01	6.48232889175415	4.127617835998535	lbi	natural_sample_1_with_90_vpm_sliding	2007-04-01	natural	5.9633355140686035	379	2006-04-01
5.691085996841317	5.544317658008002	validation	2007-10-01	4.648070335388184	2.4893603324890137	lbi	natural_sample_1_with_90_vpm_sliding	2007-10-01	natural	4.312855243682861	279	2006-10-01
4.230168597137655	4.834295105672001	validation	2008-04-01	5.740691661834718	2.339289903640747	lbi	natural_sample_1_with_90_vpm_sliding	2008-04-01	natural	3.2834339141845703	431	2007-04-01
4.784819327077866	5.3581306274460045	validation	2008-10-01	5.3829874992370605	2.0849018096923837	lbi	natural_sample_1_with_90_vpm_sliding	2008-10-01	natural	3.9792654514312735	460	2007-10-01
3.218564792252304	4.556917826326002	validation	2009-04-01	4.430112838745117	2.035332441329956	lbi	natural_sample_1_with_90_vpm_sliding	2009-04-01	natural	2.64564061164856	493	2008-04-01
6.686865918144082	5.216128637596002	validation	2009-10-01	7.344289779663086	4.7683892250061035	lbi	natural_sample_1_with_90_vpm_sliding	2009-10-01	natural	6.232612609863281	461	2008-10-01
6.841323730487177	7.810430794842004	validation	2010-04-01	6.658369064331055	3.004195213317871	lbi	natural_sample_1_with_90_vpm_sliding	2010-04-01	natural	6.311053276062013	497	2009-04-01
6.459694995999959	7.409474181693999	validation	2010-10-01	6.675353050231934	3.620516300201416	lbi	natural_sample_1_with_90_vpm_sliding	2010-10-01	natural	5.470952987670898	582	2009-10-01
6.636555039235742	8.667986000924008	validation	2011-04-01	6.655935287475586	2.404698371887207	lbi	natural_sample_1_with_90_vpm_sliding	2011-04-01	natural	6.053349018096924	357	2010-04-01
7.617776639799538	7.940175296728013	validation	2011-10-01	6.375598430633545	3.3337864875793457	lbi	natural_sample_1_with_90_vpm_sliding	2011-10-01	natural	6.837666988372803	431	2010-10-01
10.073899798033274	7.958343924684002	validation	2012-04-01	9.327997207641602	2.858439445495605	lbi	natural_sample_1_with_90_vpm_sliding	2012-04-01	natural	9.683300018310547	684	2011-04-01
7.214365815207134	8.831582319110003	validation	2012-10-01	5.126896381378174	1.7596786022186282	lbi	natural_sample_1_with_90_vpm_sliding	2012-10-01	natural	6.4178829193115225	603	2011-10-01
4.300889507618922	4.793442465058002	validation	2013-04-01	6.940788269042969	2.157900094985962	lbi	natural_sample_1_with_90_vpm_sliding	2013-04-01	natural	3.59781551361084	844	2012-04-01
4.042262444200254	4.478553088106004	validation	2013-10-01	8.387553215026855	1.3563058376312256	lbi	natural_sample_1_with_90_vpm_sliding	2013-10-01	natural	3.362685203552246	608	2012-10-01
4.1237206822968515	6.284615920910008	validation	2014-04-01	4.759819984436035	2.412454605102539	lbi	natural_sample_1_with_90_vpm_sliding	2014-04-01	natural	3.506316661834717	595	2013-04-01
7.263380857228575	7.827315112174008	validation	2014-10-01	5.242797374725342	3.0567641258239746	lbi	natural_sample_1_with_90_vpm_sliding	2014-10-01	natural	6.707940101623535	483	2013-10-01
9.370426861311984	7.910007466363993	validation	2015-04-01	7.386805534362793	1.4503661394119265	lbi	natural_sample_1_with_90_vpm_sliding	2015-04-01	natural	9.077325820922852	775	2014-04-01
8.87816665579227	5.6661022373700085	validation	2015-10-01	8.628351211547853	1.4042152166366575	lbi	natural_sample_1_with_90_vpm_sliding	2015-10-01	natural	7.777985572814941	750	2014-10-01
9.249986957759383	4.402759951698001	validation	2004-10-01	8.188324928283691	3.7843108177185054	delta_frequency	natural_sample_1_with_90_vpm_sliding	2004-10-01	natural	8.315999031066895	420	2003-10-01
7.308695134137232	5.783784207617995	validation	2005-04-01	6.7095274925231925	3.0356040000915527	delta_frequency	natural_sample_1_with_90_vpm_sliding	2005-04-01	natural	6.268537521362305	462	2004-04-01
5.666727962289463	5.114561605452002	validation	2005-10-01	5.266336917877197	1.8278390169143683	delta_frequency	natural_sample_1_with_90_vpm_sliding	2005-10-01	natural	4.985585689544678	346	2004-10-01
6.870009894177683	6.181056853477999	validation	2006-04-01	5.477935791015625	2.1203908920288086	delta_frequency	natural_sample_1_with_90_vpm_sliding	2006-04-01	natural	4.930322170257568	457	2005-04-01
5.448944542693182	5.172072152502002	validation	2006-10-01	5.347614288330078	2.421206474304199	delta_frequency	natural_sample_1_with_90_vpm_sliding	2006-10-01	natural	4.63877010345459	469	2005-10-01
7.804085458571973	6.4157689322720035	validation	2007-04-01	6.48232889175415	4.127617835998535	delta_frequency	natural_sample_1_with_90_vpm_sliding	2007-04-01	natural	6.36537504196167	379	2006-04-01
5.8398088649825874	5.544317658008002	validation	2007-10-01	4.648070335388184	2.4893603324890137	delta_frequency	natural_sample_1_with_90_vpm_sliding	2007-10-01	natural	4.269062519073486	279	2006-10-01
5.538078071326987	4.834295105672001	validation	2008-04-01	5.740691661834718	2.339289903640747	delta_frequency	natural_sample_1_with_90_vpm_sliding	2008-04-01	natural	4.390155792236328	431	2007-04-01
6.607662822114031	5.3581306274460045	validation	2008-10-01	5.3829874992370605	2.0849018096923837	delta_frequency	natural_sample_1_with_90_vpm_sliding	2008-10-01	natural	5.488769054412842	460	2007-10-01
4.133433104030163	4.556917826326002	validation	2009-04-01	4.430112838745117	2.035332441329956	delta_frequency	natural_sample_1_with_90_vpm_sliding	2009-04-01	natural	3.2547273635864262	493	2008-04-01
9.14544196866283	5.216128637596002	validation	2009-10-01	7.344289779663086	4.7683892250061035	delta_frequency	natural_sample_1_with_90_vpm_sliding	2009-10-01	natural	8.67539119720459	461	2008-10-01
8.241786375324219	7.810430794842004	validation	2010-04-01	6.658369064331055	3.004195213317871	delta_frequency	natural_sample_1_with_90_vpm_sliding	2010-04-01	natural	6.935757160186768	497	2009-04-01
7.236541616286327	7.409474181693999	validation	2010-10-01	6.675353050231934	3.620516300201416	delta_frequency	natural_sample_1_with_90_vpm_sliding	2010-10-01	natural	6.030124187469482	582	2009-10-01
8.373046135386723	8.667986000924008	validation	2011-04-01	6.655935287475586	2.404698371887207	delta_frequency	natural_sample_1_with_90_vpm_sliding	2011-04-01	natural	6.591306209564209	357	2010-04-01
8.502023296667032	7.940175296728013	validation	2011-10-01	6.375598430633545	3.3337864875793457	delta_frequency	natural_sample_1_with_90_vpm_sliding	2011-10-01	natural	7.185112476348878	431	2010-10-01
11.550725670198169	7.958343924684002	validation	2012-04-01	9.327997207641602	2.858439445495605	delta_frequency	natural_sample_1_with_90_vpm_sliding	2012-04-01	natural	10.04117202758789	684	2011-04-01
7.922121540582857	8.831582319110003	validation	2012-10-01	5.126896381378174	1.7596786022186282	delta_frequency	natural_sample_1_with_90_vpm_sliding	2012-10-01	natural	4.459665775299072	603	2011-10-01
6.924875462510588	4.793442465058002	validation	2013-04-01	6.940788269042969	2.157900094985962	delta_frequency	natural_sample_1_with_90_vpm_sliding	2013-04-01	natural	5.459656238555908	844	2012-04-01
8.787058717777553	4.478553088106004	validation	2013-10-01	8.387553215026855	1.3563058376312256	delta_frequency	natural_sample_1_with_90_vpm_sliding	2013-10-01	natural	7.949398994445801	608	2012-10-01
5.5422643961034534	6.284615920910008	validation	2014-04-01	4.759819984436035	2.412454605102539	delta_frequency	natural_sample_1_with_90_vpm_sliding	2014-04-01	natural	4.110344886779785	595	2013-04-01
7.311238886554515	7.827315112174008	validation	2014-10-01	5.242797374725342	3.0567641258239746	delta_frequency	natural_sample_1_with_90_vpm_sliding	2014-10-01	natural	5.453822612762451	483	2013-10-01
9.61975133185631	7.910007466363993	validation	2015-04-01	7.386805534362793	1.4503661394119265	delta_frequency	natural_sample_1_with_90_vpm_sliding	2015-04-01	natural	7.11630392074585	775	2014-04-01
9.721921149622784	5.6661022373700085	validation	2015-10-01	8.628351211547853	1.4042152166366575	delta_frequency	natural_sample_1_with_90_vpm_sliding	2015-10-01	natural	7.988176345825195	750	2014-10-01
9.32349470212382	4.402759951698001	validation	2004-10-01	8.188324928283691	3.7843108177185054	distance_from_consensus	natural_sample_1_with_90_vpm_sliding	2004-10-01	natural	8.433785438537598	420	2003-10-01
7.690035406784773	5.783784207617995	validation	2005-04-01	6.7095274925231925	3.0356040000915527	distance_from_consensus	natural_sample_1_with_90_vpm_sliding	2005-04-01	natural	6.68754768371582	462	2004-04-01
5.9649201863810575	5.114561605452002	validation	2005-10-01	5.266336917877197	1.8278390169143683	distance_from_consensus	natural_sample_1_with_90_vpm_sliding	2005-10-01	natural	5.216563701629639	346	2004-10-01
7.045954375897952	6.181056853477999	validation	2006-04-01	5.477935791015625	2.1203908920288086	distance_from_consensus	natural_sample_1_with_90_vpm_sliding	2006-04-01	natural	5.3506760597229	457	2005-04-01
6.035753368393032	5.172072152502002	validation	2006-10-01	5.347614288330078	2.421206474304199	distance_from_consensus	natural_sample_1_with_90_vpm_sliding	2006-10-01	natural	5.326222896575928	469	2005-10-01
7.968635655433585	6.4157689322720035	validation	2007-04-01	6.48232889175415	4.127617835998535	distance_from_consensus	natural_sample_1_with_90_vpm_sliding	2007-04-01	natural	6.500941753387451	379	2006-04-01
6.33202737635114	5.544317658008002	validation	2007-10-01	4.648070335388184	2.4893603324890137	distance_from_consensus	natural_sample_1_with_90_vpm_sliding	2007-10-01	natural	4.618495464324951	279	2006-10-01
6.9511396690507405	4.834295105672001	validation	2008-04-01	5.740691661834718	2.339289903640747	distance_from_consensus	natural_sample_1_with_90_vpm_sliding	2008-04-01	natural	5.743790626525879	431	2007-04-01
6.523624460567311	5.3581306274460045	validation	2008-10-01	5.3829874992370605	2.0849018096923837	distance_from_consensus	natural_sample_1_with_90_vpm_sliding	2008-10-01	natural	5.406742572784424	460	2007-10-01
5.50828488416227	4.556917826326002	validation	2009-04-01	4.430112838745117	2.035332441329956	distance_from_consensus	natural_sample_1_with_90_vpm_sliding	2009-04-01	natural	4.4693217277526855	493	2008-04-01
8.106115215865383	5.216128637596002	validation	2009-10-01	7.344289779663086	4.7683892250061035	distance_from_consensus	natural_sample_1_with_90_vpm_sliding	2009-10-01	natural	7.375694751739503	461	2008-10-01
8.10236552316316	7.810430794842004	validation	2010-04-01	6.658369064331055	3.004195213317871	distance_from_consensus	natural_sample_1_with_90_vpm_sliding	2010-04-01	natural	6.6626877784729	497	2009-04-01
7.955265249237647	7.409474181693999	validation	2010-10-01	6.675353050231934	3.620516300201416	distance_from_consensus	natural_sample_1_with_90_vpm_sliding	2010-10-01	natural	6.673670768737793	582	2009-10-01
7.638206757413242	8.667986000924008	validation	2011-04-01	6.655935287475586	2.404698371887207	distance_from_consensus	natural_sample_1_with_90_vpm_sliding	2011-04-01	natural	5.792710781097412	357	2010-04-01
7.4591181656032335	7.940175296728013	validation	2011-10-01	6.375598430633545	3.3337864875793457	distance_from_consensus	natural_sample_1_with_90_vpm_sliding	2011-10-01	natural	5.612765312194824	431	2010-10-01
10.409450064307793	7.958343924684002	validation	2012-04-01	9.327997207641602	2.858439445495605	distance_from_consensus	natural_sample_1_with_90_vpm_sliding	2012-04-01	natural	9.485113143920898	684	2011-04-01
7.838339473374063	8.831582319110003	validation	2012-10-01	5.126896381378174	1.7596786022186282	distance_from_consensus	natural_sample_1_with_90_vpm_sliding	2012-10-01	natural	4.608611583709717	603	2011-10-01
7.060702416586	4.793442465058002	validation	2013-04-01	6.940788269042969	2.157900094985962	distance_from_consensus	natural_sample_1_with_90_vpm_sliding	2013-04-01	natural	5.9913506507873535	844	2012-04-01
6.489208164692936	4.478553088106004	validation	2013-10-01	8.387553215026855	1.3563058376312256	distance_from_consensus	natural_sample_1_with_90_vpm_sliding	2013-10-01	natural	5.701004981994629	608	2012-10-01
5.320390564357126	6.284615920910008	validation	2014-04-01	4.759819984436035	2.412454605102539	distance_from_consensus	natural_sample_1_with_90_vpm_sliding	2014-04-01	natural	4.1823463439941415	595	2013-04-01
6.641818361787222	7.827315112174008	validation	2014-10-01	5.242797374725342	3.0567641258239746	distance_from_consensus	natural_sample_1_with_90_vpm_sliding	2014-10-01	natural	5.331074237823486	483	2013-10-01
9.918151610539221	7.910007466363993	validation	2015-04-01	7.386805534362793	1.4503661394119265	distance_from_consensus	natural_sample_1_with_90_vpm_sliding	2015-04-01	natural	8.453715324401855	775	2014-04-01
10.826892545874047	5.6661022373700085	validation	2015-10-01	8.628351211547853	1.4042152166366575	distance_from_consensus	natural_sample_1_with_90_vpm_sliding	2015-10-01	natural	9.708611488342283	750	2014-10-01
8.45788561791536	4.402759951698001	validation	2004-10-01	8.188324928283691	3.7843108177185054	ep_star-ne_star	natural_sample_1_with_90_vpm_sliding	2004-10-01	natural	7.6062331199646	420	2003-10-01
6.7513843349830855	5.783784207617995	validation	2005-04-01	6.7095274925231925	3.0356040000915527	ep_star-ne_star	natural_sample_1_with_90_vpm_sliding	2005-04-01	natural	5.474236488342285	462	2004-04-01
7.035192542612768	5.114561605452002	validation	2005-10-01	5.266336917877197	1.8278390169143683	ep_star-ne_star	natural_sample_1_with_90_vpm_sliding	2005-10-01	natural	6.476624488830566	346	2004-10-01
8.17952871695364	6.181056853477999	validation	2006-04-01	5.477935791015625	2.1203908920288086	ep_star-ne_star	natural_sample_1_with_90_vpm_sliding	2006-04-01	natural	6.273566246032715	457	2005-04-01
8.276057285794929	5.172072152502002	validation	2006-10-01	5.347614288330078	2.421206474304199	ep_star-ne_star	natural_sample_1_with_90_vpm_sliding	2006-10-01	natural	7.643588066101074	469	2005-10-01
8.035715808002688	6.4157689322720035	validation	2007-04-01	6.48232889175415	4.127617835998535	ep_star-ne_star	natural_sample_1_with_90_vpm_sliding	2007-04-01	natural	6.662986755371094	379	2006-04-01
8.411291795410296	5.544317658008002	validation	2007-10-01	4.648070335388184	2.4893603324890137	ep_star-ne_star	natural_sample_1_with_90_vpm_sliding	2007-10-01	natural	7.000460624694824	279	2006-10-01
8.42235437744618	4.834295105672001	validation	2008-04-01	5.740691661834718	2.339289903640747	ep_star-ne_star	natural_sample_1_with_90_vpm_sliding	2008-04-01	natural	7.316425323486327	431	2007-04-01
5.9626797355610135	5.3581306274460045	validation	2008-10-01	5.3829874992370605	2.0849018096923837	ep_star-ne_star	natural_sample_1_with_90_vpm_sliding	2008-10-01	natural	4.841237545013428	460	2007-10-01
4.884413904171313	4.556917826326002	validation	2009-04-01	4.430112838745117	2.035332441329956	ep_star-ne_star	natural_sample_1_with_90_vpm_sliding	2009-04-01	natural	4.0013790130615225	493	2008-04-01
8.877705013224341	5.216128637596002	validation	2009-10-01	7.344289779663086	4.7683892250061035	ep_star-ne_star	natural_sample_1_with_90_vpm_sliding	2009-10-01	natural	8.268818855285645	461	2008-10-01
6.964838737214492	7.810430794842004	validation	2010-04-01	6.658369064331055	3.004195213317871	ep_star-ne_star	natural_sample_1_with_90_vpm_sliding	2010-04-01	natural	5.25941276550293	497	2009-04-01
7.868239938520207	7.409474181693999	validation	2010-10-01	6.675353050231934	3.620516300201416	ep_star-ne_star	natural_sample_1_with_90_vpm_sliding	2010-10-01	natural	7.309665203094482	582	2009-10-01
8.705120176805133	8.667986000924008	validation	2011-04-01	6.655935287475586	2.404698371887207	ep_star-ne_star	natural_sample_1_with_90_vpm_sliding	2011-04-01	natural	6.655254364013673	357	2010-04-01
8.615960277234297	7.940175296728013	validation	2011-10-01	6.375598430633545	3.3337864875793457	ep_star-ne_star	natural_sample_1_with_90_vpm_sliding	2011-10-01	natural	5.933982372283936	431	2010-10-01
10.96797248305704	7.958343924684002	validation	2012-04-01	9.327997207641602	2.858439445495605	ep_star-ne_star	natural_sample_1_with_90_vpm_sliding	2012-04-01	natural	9.48305892944336	684	2011-04-01
9.139579155908283	8.831582319110003	validation	2012-10-01	5.126896381378174	1.7596786022186282	ep_star-ne_star	natural_sample_1_with_90_vpm_sliding	2012-10-01	natural	5.92384672164917	603	2011-10-01
7.838476410217281	4.793442465058002	validation	2013-04-01	6.940788269042969	2.157900094985962	ep_star-ne_star	natural_sample_1_with_90_vpm_sliding	2013-04-01	natural	6.515509605407715	844	2012-04-01
8.816707692716726	4.478553088106004	validation	2013-10-01	8.387553215026855	1.3563058376312256	ep_star-ne_star	natural_sample_1_with_90_vpm_sliding	2013-10-01	natural	8.076874732971191	608	2012-10-01
5.839422094312211	6.284615920910008	validation	2014-04-01	4.759819984436035	2.412454605102539	ep_star-ne_star	natural_sample_1_with_90_vpm_sliding	2014-04-01	natural	4.534210681915283	595	2013-04-01
7.018428077847644	7.827315112174008	validation	2014-10-01	5.242797374725342	3.0567641258239746	ep_star-ne_star	natural_sample_1_with_90_vpm_sliding	2014-10-01	natural	5.106266498565674	483	2013-10-01
9.83250891696309	7.910007466363993	validation	2015-04-01	7.386805534362793	1.4503661394119265	ep_star-ne_star	natural_sample_1_with_90_vpm_sliding	2015-04-01	natural	7.810284614562987	775	2014-04-01
9.303377049883878	5.6661022373700085	validation	2015-10-01	8.628351211547853	1.4042152166366575	ep_star-ne_star	natural_sample_1_with_90_vpm_sliding	2015-10-01	natural	7.646901607513428	750	2014-10-01
7.015204481910352	4.402759951698001	validation	2004-10-01	8.188324928283691	3.7843108177185054	ep_x-ne_star	natural_sample_1_with_90_vpm_sliding	2004-10-01	natural	6.0481910705566415	420	2003-10-01
6.321306815243883	5.783784207617995	validation	2005-04-01	6.7095274925231925	3.0356040000915527	ep_x-ne_star	natural_sample_1_with_90_vpm_sliding	2005-04-01	natural	4.989786624908447	462	2004-04-01
6.123427640760612	5.114561605452002	validation	2005-10-01	5.266336917877197	1.8278390169143683	ep_x-ne_star	natural_sample_1_with_90_vpm_sliding	2005-10-01	natural	5.653242588043213	346	2004-10-01
6.882728841583765	6.181056853477999	validation	2006-04-01	5.477935791015625	2.1203908920288086	ep_x-ne_star	natural_sample_1_with_90_vpm_sliding	2006-04-01	natural	5.342291831970215	457	2005-04-01
7.736027528538528	5.172072152502002	validation	2006-10-01	5.347614288330078	2.421206474304199	ep_x-ne_star	natural_sample_1_with_90_vpm_sliding	2006-10-01	natural	7.158960342407228	469	2005-10-01
9.653072010087817	6.4157689322720035	validation	2007-04-01	6.48232889175415	4.127617835998535	ep_x-ne_star	natural_sample_1_with_90_vpm_sliding	2007-04-01	natural	7.641861438751223	379	2006-04-01
7.743641294565804	5.544317658008002	validation	2007-10-01	4.648070335388184	2.4893603324890137	ep_x-ne_star	natural_sample_1_with_90_vpm_sliding	2007-10-01	natural	6.149207592010497	279	2006-10-01
9.066763313163351	4.834295105672001	validation	2008-04-01	5.740691661834718	2.339289903640747	ep_x-ne_star	natural_sample_1_with_90_vpm_sliding	2008-04-01	natural	8.186375617980957	431	2007-04-01
