censored_frequency	clade_name	future_frequency	name	num_date	observed_frequency	predictor:ne_star	timepoint
0.0	NODE_0001661	0.0	A/Bucharest/193605/2016	2016.25462012	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Antananarivo/1067/2016-egg	2016.26283368	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Georgia/1041/2016	2016.26830938	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Canberra/7/2016	2016.27652293	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Yokohama/120/2016	2016.28199863	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Moscow/134/2016	2016.28473648	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Jiangxi-Yuehu/1299/2016	2016.28473648	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Vietnam/6017/2016	2016.29021218	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Peru/5116/2016	2016.30663929	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Dnipro/767/2016	2016.34770705	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Idaho/31/2016	2016.36687201	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Norway/3545/2016	2016.36687201	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/HongKong/1704/2016	2016.37234771	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Oman/4726/2016	2016.37782341	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Ecuador/1372/2016	2016.39151266	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Vietnam/6029/2016	2016.39151266	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Fiji/60/2016-egg	2016.40520192	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Yokohama/123/2016	2016.41341547	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/SouthAfrica/R3142/2016	2016.41341547	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/SouthAfrica/R3328/2016	2016.42162902	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Idaho/33/2016	2016.43531828	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Christchurch/5/2016	2016.43531828	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Yunnan-Linxiang/1718/2016	2016.44079398	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Afghanistan/243/2016	2016.44626968	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Norway/3806/2016-egg	2016.45174538	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Peru/216/2016	2016.45448323	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Singapore/Infimh-16-0019/2016-egg	2016.45448323	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Tochigi/16153/2016	2016.45995893	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Bangladesh/4017/2016	2016.47091034	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Bolivia/1770/2016	2016.50924025	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Oman/5468/2016	2016.5119781	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Bangladesh/2007/2016	2016.5284052	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Norway/4051/2016	2016.53114305	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/SouthAuckland/23/2016	2016.5338809	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Cameroon/6284/2016	2016.54209446	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/NewYork/88/2016	2016.57221082	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/HongKong/2271/2016	2016.57494867	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Vietnam/16021/2016	2016.57768652	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Gifu/28/2016	2016.57768652	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Norway/4073/2016	2016.58863792	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/South-Africa/VW0105/2016	2016.60506502	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Bangladesh/429/2016	2016.60506502	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Shimane/50/2016	2016.60506502	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Perth/109/2016	2016.61327858	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Vietnam/6145/2016	2016.61601643	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Suriname/1665/2016	2016.64339494	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Tianjin-Nankai/1774/2016	2016.64613279	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/NewYork/95/2016	2016.66255989	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Bahrain/786/2016	2016.66803559	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Bangladesh/3001/2016	2016.67077344	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Suriname/1693/2016	2016.67077344	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Tauranga/7/2016	2016.678987	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/London/16U716974-89_S41_L001/2016	2016.6844627	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Hubei-Hongshan/1320/2016	2016.70362765	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Lao/F2884/2016	2016.72005476	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Bahrain/801/2016	2016.72279261	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Ibaraki/70/2016	2016.72553046	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Pennsylvania/87/2016	2016.72553046	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Cameroon/8230/2016	2016.73921971	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Lao/3286/2016	2016.77754962	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Taiwan/826/2016	2016.77754962	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/StPetersburg/RII100S/2016	2016.79397673	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Kenya/114/2016	2016.79671458	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Norway/4297/2016	2016.79671458	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Roraima/144238-IEC/2016	2016.80219028	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Oregon/19/2016	2016.80219028	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Yamaguchi/34/2016	2016.82683094	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Brisbane/281/2016	2016.83230664	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/SriLanka/32/2016	2016.83230664	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Phetchaburi/389/2016	2016.83778234	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Dominica/8432/2016	2016.83778234	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Norway/4436/2016	2016.84325804	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/SouthAustralia/135/2016	2016.84599589	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Brisbane/296/2016	2016.85420945	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Norway/4465/2016-egg	2016.85420945	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Taiwan/927/2016	2016.8569473	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Yaroslavl/160/2016	2016.862423	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Kenya/115/2016	2016.8678987	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Taiwan/960/2016	2016.8733744	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/PrachuapKhiriKhan/415/2016	2016.8733744	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Delaware/32/2016	2016.87611225	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Roraima/144714-IEC/2016	2016.88158795	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Yaroslavl/164/2016	2016.89801506	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Wakayama/150/2016	2016.90349076	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Shimane/62/2016	2016.90622861	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Guyane/501/2016	2016.90896646	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Dnipro/716/2016	2016.91444216	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Dnipro/725/2016	2016.91444216	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Tunis/14115/2016	2016.91718001	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Singapore/TT1374/2016	2016.91991786	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Kanagawa/235/2016	2016.91991786	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Dnipro/748/2016	2016.91991786	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Norway/4849/2016-egg	2016.92265572	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Uganda/2447/2016	2016.93086927	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Guizhou-Qingzhen/1968/2016	2016.93360712	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Singapore/GP2646/2016-egg	2016.93908282	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/SriLanka/41/2016	2016.94182067	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Kanagawa/AC1611/2016	2016.94729637	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Voronezh/1/2016	2016.95003422	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Brisbane/318/2016	2016.95003422	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Guyane/590/2016	2016.95003422	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Kyiv/947/2016	2016.95824778	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Algeria/85/2016	2016.95824778	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Kazakhstan/6261/2016	2016.95824778	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Washington/106/2016	2016.96646133	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Brisbane/321/2016	2016.96919918	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Taiwan/1095/2016	2016.99383984	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/California/213/2016	2016.99931554	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Guyane/1/2017	2017.00205339	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Fiji/54/2017	2017.00273785	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Kenya/1/2017	2017.00273785	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Greece/4/2017-egg	2017.0054757	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/HongKong/123/2017	2017.0109514	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Asaka/3/2017	2017.0109514	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/HongKong/235/2017	2017.02190281	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/SriLanka/5/2017	2017.02190281	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Kanagawa/IC1610/2017-egg	2017.02737851	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Yaroslavl/48-T/2017	2017.03011636	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Singapore/TT0046/2017	2017.03011636	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Brazil/9512/2017	2017.03285421	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Dnipro/245/2017	2017.04380561	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Kalamata/540/2017-egg	2017.05201917	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Uganda/215/2017	2017.06023272	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Wisconsin/19/2017-egg	2017.06297057	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Pernambuco/145843-IEC/2017	2017.06297057	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Washington/16/2017	2017.06844627	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Tasmania/7/2017	2017.06844627	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Singapore/TT0096/2017	2017.07118412	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Kazakhstan/126/2017	2017.07665982	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Kyiv/80/2017	2017.08761123	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Kenya/3/2017	2017.08761123	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Singapore/GP0133/2017	2017.09034908	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Shaanxi-Weibin/5161/2017	2017.09582478	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Kaliningrad/21/2017	2017.10130048	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/SouthAustralia/32/2017	2017.11225188	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Brazil/6863/2017	2017.11772758	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Kanagawa/ZC1617/2017	2017.14784394	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Guatemala/20/2017	2017.15058179	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Maldives/175/2017	2017.1560575	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Tianjin-Baodi/1165/2017	2017.16427105	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Netherlands/2653/2017	2017.16427105	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Samara/6/2017	2017.1779603	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Kazakhstan/2/2017	2017.1779603	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Gifu-C/10/2017	2017.1779603	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Shandong-Zhifu/1158/2017	2017.18069815	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Brisbane/29/2017	2017.183436	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Brisbane/29/2017-egg	2017.183436	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Netherlands/2947/2017	2017.18617385	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Maldives/505/2017	2017.20533881	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Philippines/7/2017	2017.20533881	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Singapore/GP0423/2017	2017.20807666	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Suriname/1977/2017	2017.20807666	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Texas/71/2017	2017.21081451	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Tanzania/4345/2017	2017.21629021	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Bangladesh/3028/2017	2017.22450376	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Florida/23/2017	2017.22450376	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Kagawa/191/2017	2017.22724162	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Ethiopia/1766/2017	2017.22724162	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Roraima/146724-IEC/2017	2017.24093087	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Nonthaburi/33/2017	2017.24914442	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Latvia/4-003626/2017	2017.25462012	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Moscow/74/2017	2017.25735797	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Perth/64/2017	2017.25735797	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Tanzania/4390/2017	2017.29295003	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Bolivia/867/2017	2017.29568789	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Jiangsu-Yandou/16/2017	2017.29568789	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Guatemala/99/2017	2017.30116359	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Bangladesh/1010/2017	2017.31485284	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Kanagawa/204/2017	2017.32306639	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Yokohama/138/2017	2017.3340178	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Antananarivo/1998/2017	2017.33675565	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Bangladesh/2006/2017	2017.3394935	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/England/71900676/2017	2017.3394935	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/SouthAustralia/84/2017	2017.3394935	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Chanthaburi/36/2017	2017.3394935	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Guatemala/137/2017	2017.38877481	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Israel/C4912/2017	2017.38877481	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/HongKong/2286/2017-egg	2017.39151266	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Argentina/531/2017	2017.41341547	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Brazil/491/2017	2017.44079398	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Tokyo/17176/2017	2017.44079398	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Bangladesh/13/2017	2017.44353183	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Shanghai-Pudongxin/1987/2017	2017.44900753	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Paris/1232/2017	2017.46543463	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/CostaRica/4869/2017	2017.48733744	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/SouthAfrica/R05461/2017	2017.48733744	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Chanthaburi/97/2017	2017.49007529	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/SouthAustralia/1005/2017	2017.49281314	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Bangladesh/2062/2017	2017.49828884	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Cardiff/7495/2017	2017.5229295	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/SouthAfrica/R06409/2017	2017.52566735	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Mahasarakham/123/2017	2017.5284052	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Argentina/2115/2017	2017.53114305	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/HongKong/3571/2017	2017.54483231	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/NewZealand/1102/2017	2017.54757016	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Ohio/31/2017-egg	2017.56399726	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Saitama/248/2017	2017.58042437	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Vietnam/GHS799/2017	2017.58316222	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Pakistan/178/2017	2017.58316222	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Kenya/105/2017	2017.58590007	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Thailand/46/2017	2017.58590007	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/England/73160333/2017	2017.58590007	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Bangladesh/1/2017	2017.58590007	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Bangladesh/3007/2017	2017.58863792	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Shiga/30/2017	2017.59137577	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/HongKong/4193/2017	2017.60232717	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Aichi/337/2017	2017.60780288	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Victoria/653/2017-egg	2017.60780288	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Victoria/653/2017	2017.60780288	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Macau/603824/2017	2017.61327858	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Hawaii/44/2017-egg	2017.61601643	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Ethiopia/2458/2017	2017.61875428	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Cardiff/4045/2017	2017.62422998	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Iowa/26/2017	2017.64613279	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Pakistan/199/2017	2017.64613279	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Brazil/3870/2017	2017.65982204	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Brazil/1445/2017	2017.65982204	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Lao/3307/2017	2017.6844627	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Fujian-Licheng/1729/2017	2017.6954141	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Zhejiang-Nanhu/1745/2017	2017.6954141	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Pakistan/217/2017	2017.69815195	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Brazil/4729/2017	2017.7008898	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Ghana/2717/2017	2017.7063655	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Lao/2922/2017	2017.7063655	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/India/3370/2017	2017.7063655	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Cardiff/7156/2017	2017.71457906	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/India/3873/2017	2017.71457906	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Cameroon/9402/2017	2017.71731691	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/NewZealand/2380/2017	2017.71731691	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Kawasaki/136/2017	2017.71731691	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Victoria/858/2017	2017.72005476	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Netherlands/3512/2017	2017.72279261	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Wisconsin/327/2017	2017.72553046	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Alberta/RV2370/2017	2017.73100616	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Brazil/485/2017	2017.73374401	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Tochigi/17151/2017	2017.73648186	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Oman/5101/2017	2017.73921971	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Victoria/896/2017	2017.75838467	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Liaoning-Yinzhou/1399/2017	2017.76386037	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Lao/3862/2017	2017.76386037	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Lao/3913/2017	2017.77207392	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Bretagne/1413/2017	2017.77207392	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/California/94/2017	2017.77207392	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/India/9927/2017	2017.77207392	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Cameroon/9760/2017	2017.77481177	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Nantes/1441/2017	2017.77481177	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Nebraska/13/2017	2017.77754962	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/AbuDhabi/1/2017	2017.78850103	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Shizuoka/60/2017	2017.79123888	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/India/6032/2017	2017.79123888	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Parana/929/2017	2017.79397673	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Brisbane/190/2017-egg	2017.79671458	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Colombia/6187/2017	2017.80219028	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/HongKong/4818/2017	2017.80766598	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Togo/1046/2017	2017.81040383	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/AbuDhabi/12/2017	2017.81040383	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Fukushima/69/2017	2017.81314168	0.0	-0.976626370664	2009.77
0.0	NODE_0001661	0.0	A/Shanghai-Chongming/1906/2017	2017.83504449	0.0	-0.976626370664	2009.77
